MAL_ID,Name,Genres,Type,Rating,Popularity
258,Hitsuji no Uta,"Horror, Drama, Vampire",OVA,R - 17+ (violence & profanity),4165
259,Happy☆Lesson,"Comedy, Harem, Romance, School",OVA,PG-13 - Teens 13 or older,4844
260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",TV,PG-13 - Teens 13 or older,3355
261,Happy☆Lesson: Advance,"Comedy, Harem, Romance, Slice of Life",TV,PG-13 - Teens 13 or older,4410
262,Happy☆Lesson: The Final,"Comedy, Harem, Romance, School",OVA,PG-13 - Teens 13 or older,5270
263,Hajime no Ippo,"Comedy, Sports, Drama, Shounen",TV,PG-13 - Teens 13 or older,345
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Special,PG-13 - Teens 13 or older,1418
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Sports, Shounen",OVA,PG-13 - Teens 13 or older,1702
266,Gunparade March: Arata Naru Kougunka,"Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",TV,PG-13 - Teens 13 or older,4264
267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",TV,R - 17+ (violence & profanity),963
268,Golden Boy,"Adventure, Comedy, Ecchi",OVA,R+ - Mild Nudity,579
269,Bleach,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",TV,PG-13 - Teens 13 or older,33
270,Hellsing,"Action, Horror, Supernatural, Vampire, Seinen",TV,R - 17+ (violence & profanity),205
271,Gad Guard,"Sci-Fi, Adventure, Mecha, Shounen",TV,PG-13 - Teens 13 or older,4549
272,Noir,"Action, Mystery, Drama",TV,PG-13 - Teens 13 or older,1475
273,Mahoutsukai ni Taisetsu na Koto,"Slice of Life, Drama, Magic, Shounen",TV,PG-13 - Teens 13 or older,3479
274,Kiddy Grade,"Action, Sci-Fi, Super Power, Ecchi, Mecha",TV,R+ - Mild Nudity,2531
275,Love♥Love?,"Ecchi, Comedy, Harem, Romance",TV,R+ - Mild Nudity,3713
276,Mahoromatic: Automatic Maiden,"Comedy, Ecchi, Military, Romance, Sci-Fi",TV,R+ - Mild Nudity,2174
277,Mahoromatic: Motto Utsukushii Mono,"Military, Sci-Fi, Comedy, Drama, Romance, Ecchi",TV,R+ - Mild Nudity,3042
278,Viewtiful Joe,"Action, Sci-Fi, Comedy, Shounen",TV,PG-13 - Teens 13 or older,5009
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",TV,R - 17+ (violence & profanity),2944
280,Animal Yokochou,"Adventure, Comedy, Fantasy, Shoujo",TV,G - All Ages,8571
281,Akane Maniax,"Comedy, Mecha, Romance",OVA,PG-13 - Teens 13 or older,3933
282,Angel Heart,"Action, Mystery, Drama, Romance, Seinen",TV,PG-13 - Teens 13 or older,4203
283,Akage no Anne,"Slice of Life, Historical, Drama",TV,G - All Ages,3492
284,Area 88 (TV),"Action, Drama, Military, Romance, Shounen",TV,PG-13 - Teens 13 or older,4622
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",TV,PG-13 - Teens 13 or older,3511
286,B'T X,"Adventure, Mecha, Sci-Fi, Shounen",TV,PG-13 - Teens 13 or older,5003
287,Grappler Baki (TV),"Action, Sports, Martial Arts, Shounen",TV,PG-13 - Teens 13 or older,1744
288,Bakuten Shoot Beyblade,"Action, Sci-Fi, Adventure, Comedy, Sports, Shounen",TV,PG - Children,1565
289,Comic Party,"Comedy, Drama",TV,PG-13 - Teens 13 or older,3950
290,Seikai no Monshou,"Action, Military, Sci-Fi, Space, Romance",TV,PG-13 - Teens 13 or older,2463
291,D.C.S.S: Da Capo Second Season,"Comedy, Harem, Romance, Supernatural, Drama",TV,PG-13 - Teens 13 or older,2954
292,Dear Boys,"Drama, Shounen, Sports",TV,PG-13 - Teens 13 or older,3745
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",TV,G - All Ages,3895
294,Divergence Eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,R+ - Mild Nudity,4777
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,PG-13 - Teens 13 or older,5883
296,Dragon Drive,"Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen",TV,PG - Children,3651
297,Grenadier: Hohoemi no Senshi,"Action, Ecchi, Adventure, Comedy, Shounen",TV,PG-13 - Teens 13 or older,2269
298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",TV,PG-13 - Teens 13 or older,1987
299,.hack//Liminality,"Game, Mystery, Sci-Fi",OVA,PG-13 - Teens 13 or older,2958
300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",OVA,R - 17+ (violence & profanity),3414
301,Cinderella Boy,"Action, Adventure, Mystery, Comedy, Seinen",TV,PG-13 - Teens 13 or older,6128
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,PG-13 - Teens 13 or older,2707
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy, Magic, Supernatural",TV,G - All Ages,3652
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",Movie,PG-13 - Teens 13 or older,2618
305,Abashiri Ikka,"Action, Comedy, Shounen",OVA,R+ - Mild Nudity,7318
306,Abenobashi Mahou☆Shoutengai,"Comedy, Parody, Ecchi, Fantasy",TV,R+ - Mild Nudity,1782
307,Kerokko Demetan,"Kids, Fantasy, Comedy",TV,PG - Children,10534
308,Zettai Shounen,"Sci-Fi, Mystery, Drama, Fantasy, Shounen",TV,PG-13 - Teens 13 or older,3946
309,Akahori Gedou Hour Rabuge,"Comedy, Magic, Parody",TV,PG-13 - Teens 13 or older,6564
310,"Chiisana Obake: Acchi, Kocchi, Socchi","Comedy, Supernatural",TV,G - All Ages,9434
311,Ace wo Nerae!,"Sports, Drama, Romance, School, Shoujo",TV,PG-13 - Teens 13 or older,5100
312,Ace wo Nerae!: Final Stage,"Action, Drama, Sports",OVA,PG-13 - Teens 13 or older,9544
313,Ace wo Nerae! (1979),"Sports, Drama, Romance, School, Shoujo",Movie,PG-13 - Teens 13 or older,7835
314,Ace wo Nerae! 2,"Drama, Shoujo, Sports",OVA,PG-13 - Teens 13 or older,8812
315,Xiao Qian,"Action, Drama, Fantasy, Romance",Movie,PG - Children,8102
316,Nageki no Kenkou Yuuryouji,"Comedy, Hentai, Yuri",OVA,Rx - Hentai,6737
317,Final Fantasy VII: Advent Children,"Action, Super Power, Fantasy",Movie,PG-13 - Teens 13 or older,782
318,Hand Maid May,"Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,PG-13 - Teens 13 or older,3240
319,Happy World!,"Ecchi, Fantasy, Comedy, Romance",OVA,R+ - Mild Nudity,6218
320,A Kite,"Action, Hentai, Police, Drama",OVA,Rx - Hentai,2294
321,Najica Dengeki Sakusen,"Action, Ecchi, Comedy, Sci-Fi",TV,R+ - Mild Nudity,4443
322,Paradise Kiss,"Comedy, Drama, Josei, Romance, Slice of Life",TV,R - 17+ (violence & profanity),983
323,Mousou Dairinin,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",TV,R+ - Mild Nudity,489
324,Kidou Keisatsu Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",TV,PG-13 - Teens 13 or older,3054
325,Peach Girl,"Slice of Life, Drama, Romance, School, Shoujo",TV,PG-13 - Teens 13 or older,1683
326,Petshop of Horrors,"Horror, Josei, Mystery, Supernatural",TV,R - 17+ (violence & profanity),2229
327,Puchi Pri*Yucie,"Comedy, Magic, Fantasy, Shoujo",TV,G - All Ages,4531
328,Piano (TV),"Music, Slice of Life, Drama, Romance, Shoujo",TV,G - All Ages,5442
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,PG-13 - Teens 13 or older,762
330,Midori no Hibi,"Comedy, Drama, Romance, Ecchi, Shounen",TV,R+ - Mild Nudity,1081
331,Mahoujin Guruguru,"Adventure, Comedy, Magic, Fantasy, Shounen",TV,G - All Ages,5148
332,Dokidoki♡Densetsu: Mahoujin Guruguru,"Adventure, Comedy, Magic, Fantasy, Shounen",TV,G - All Ages,7592
333,Mama wa Shougaku 4 Nensei,"Comedy, Drama, Sci-Fi",TV,PG - Children,6922
334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",TV,PG-13 - Teens 13 or older,2474
335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",TV,PG-13 - Teens 13 or older,2779
336,Ginyuu Mokushiroku Meine Liebe,"Fantasy, Shoujo",TV,PG-13 - Teens 13 or older,4629
337,Psychic Academy,"Comedy, Romance, Supernatural",TV,PG-13 - Teens 13 or older,4910
338,Versailles no Bara,"Military, Historical, Drama, Romance, Shoujo",TV,PG-13 - Teens 13 or older,1832
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,R - 17+ (violence & profanity),255
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,"Action, Historical, Martial Arts, Samurai, Shounen",TV,PG-13 - Teens 13 or older,3579
341,Spiral: Suiri no Kizuna,"Drama, Mystery, Shounen",TV,PG-13 - Teens 13 or older,2340
342,Starship Operators,"Drama, Military, Sci-Fi, Space",TV,PG-13 - Teens 13 or older,4346
343,Tsukuyomi: Moon Phase,"Comedy, Romance, Vampire, Fantasy, Seinen",TV,PG-13 - Teens 13 or older,1896
344,Futatsu no Spica,"Sci-Fi, Supernatural, Drama, School",TV,PG-13 - Teens 13 or older,5177
345,Eikoku Koi Monogatari Emma,"Slice of Life, Historical, Drama, Romance, Seinen",TV,G - All Ages,2434
346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",TV,PG-13 - Teens 13 or older,4319
347,Wild Arms: Twilight Venom,"Action, Sci-Fi, Adventure, Magic, Vampire, Fantasy",TV,PG-13 - Teens 13 or older,5760
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",TV,G - All Ages,3995
349,Magical Canan,"Supernatural, Drama, Magic, Fantasy",TV,PG-13 - Teens 13 or older,6789
350,Ojamajo Doremi,"Comedy, Magic",TV,G - All Ages,2562
351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo",TV,G - All Ages,4084
352,Motto! Ojamajo Doremi,"Magic, Fantasy, Comedy, Shoujo",TV,G - All Ages,4048
353,Ojamajo Doremi Dokkaan!,"Comedy, Magic, Shoujo",TV,G - All Ages,4525
354,UG☆Ultimate Girls,"Comedy, Ecchi, Magic, Sci-Fi",TV,R+ - Mild Nudity,5317
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,PG-13 - Teens 13 or older,279
356,Fate/stay night,"Action, Supernatural, Magic, Romance, Fantasy",TV,R - 17+ (violence & profanity),119
357,Bokusatsu Tenshi Dokuro-chan,"Comedy, Magic, Ecchi",OVA,R - 17+ (violence & profanity),884
358,"Iriya no Sora, UFO no Natsu","Drama, Romance, Sci-Fi",OVA,R+ - Mild Nudity,3392
359,I'll/CKBC,"Action, Sports, School, Shounen",OVA,PG-13 - Teens 13 or older,6682
360,Himiko-den,"Adventure, Supernatural, Drama, Fantasy",TV,PG-13 - Teens 13 or older,6415
361,Memories Off,"Romance, Drama",OVA,PG-13 - Teens 13 or older,6120
362,Memories Off 2nd,"Romance, Drama",OVA,PG-13 - Teens 13 or older,7465
363,Memories Off 3.5,"Romance, Drama",OVA,PG-13 - Teens 13 or older,7836
364,Gallery Fake,"Mystery, Seinen",TV,PG-13 - Teens 13 or older,4630
365,Fake,"Police, Comedy, Romance, Mystery, Shounen Ai",OVA,PG-13 - Teens 13 or older,3916
366,AIKa,"Action, Ecchi, Adventure, Comedy, Sci-Fi",OVA,R+ - Mild Nudity,3152
367,Akazukin Chacha OVA,"Comedy, Fantasy, Magic",OVA,G - All Ages,8558
368,Bible Black,Hentai,OVA,Rx - Hentai,2132
369,Boogiepop wa Warawanai,"Psychological, Supernatural, Dementia, Mystery, Drama, Horror",TV,R+ - Mild Nudity,1477
370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,PG-13 - Teens 13 or older,5063
371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Magic, Fantasy, Shoujo",Movie,PG - Children,1611
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,PG - Children,1448
373,Bannou Bunka Neko-Musume,"Sci-Fi, Adventure, Comedy, Mecha, Seinen",OVA,PG-13 - Teens 13 or older,5053
374,Bannou Bunka Neko-Musume DASH!,"Action, Comedy, Ecchi, Romance, Sci-Fi",OVA,R - 17+ (violence & profanity),6619
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",TV,PG-13 - Teens 13 or older,5976
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer","Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",Special,R+ - Mild Nudity,897
377,eX-Driver,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",OVA,PG-13 - Teens 13 or older,5169
378,eX-Driver the Movie,"Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",Movie,PG-13 - Teens 13 or older,6940
379,Heppoko Jikken Animation Excel♥Saga,"Comedy, Parody, Sci-Fi, Shounen",TV,R - 17+ (violence & profanity),1485
380,Fushigi Yuugi OVA,"Adventure, Fantasy, Romance, Comedy, Historical, Shoujo",OVA,PG-13 - Teens 13 or older,3670
381,Fushigi Yuugi: Dai Ni Bu,"Adventure, Drama, Fantasy, Historical, Martial Arts, Romance, Shoujo",OVA,PG-13 - Teens 13 or older,3838
382,Futari Ecchi,"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,R+ - Mild Nudity,2997
383,Galaxy Angel,"Comedy, Sci-Fi",TV,PG-13 - Teens 13 or older,3343
384,Gantz,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",TV,R+ - Mild Nudity,491
385,Gilgamesh,"Drama, Fantasy, Sci-Fi, Supernatural",TV,R - 17+ (violence & profanity),2776
386,H2,"Comedy, Sports, Romance, Shounen",TV,PG-13 - Teens 13 or older,5425
387,Haibane Renmei,"Slice of Life, Mystery, Psychological, Drama, Fantasy",TV,PG-13 - Teens 13 or older,700
388,Capeta,"Cars, Shounen, Sports",TV,PG - Children,3652
389,Karas,"Action, Sci-Fi, Super Power, Fantasy",OVA,R - 17+ (violence & profanity),2067
390,Suzuka,"Sports, Drama, Romance, Shounen",TV,PG-13 - Teens 13 or older,1397
391,Tales of Phantasia The Animation,"Adventure, Fantasy, Shounen",OVA,PG-13 - Teens 13 or older,3594
392,Yuu☆Yuu☆Hakusho,"Action, Comedy, Demons, Supernatural, Martial Arts, Shounen",TV,PG-13 - Teens 13 or older,257
393,Escaflowne,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",Movie,PG-13 - Teens 13 or older,2053
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,PG-13 - Teens 13 or older,2223
395,Gantz 2nd Stage,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",TV,R+ - Mild Nudity,1096
396,Seikai no Senki,"Action, Military, Romance, Sci-Fi, Space",TV,PG-13 - Teens 13 or older,3069
397,Seikai no Senki II,"Action, Military, Romance, Sci-Fi, Space",TV,PG-13 - Teens 13 or older,3643
398,Seikai no Senki III,"Action, Military, Romance, Sci-Fi, Space",OVA,PG-13 - Teens 13 or older,4103
399,Seikai no Senki Special,"Action, Military, Romance, Sci-Fi, Space",Special,PG-13 - Teens 13 or older,7827
400,Seihou Bukyou Outlaw Star,"Action, Sci-Fi, Adventure, Space, Comedy",TV,R+ - Mild Nudity,1180
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Romance, Samurai, Historical, Drama, Shounen",OVA,R - 17+ (violence & profanity),1795
402,Otogi Juushi Akazukin OVA,"Adventure, Comedy, Magic, Fantasy",OVA,PG-13 - Teens 13 or older,9540
403,Hanaukyou Maid-tai,"Comedy, Ecchi, Harem, Romance",TV,R+ - Mild Nudity,3143
404,Bastard!!: Ankoku no Hakaishin,"Action, Adventure, Comedy, Ecchi, Fantasy, Seinen",OVA,R+ - Mild Nudity,3016
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",Movie,R - 17+ (violence & profanity),1488
406,Buzzer Beater,"Shounen, Sports",TV,PG-13 - Teens 13 or older,4474
407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",TV,PG-13 - Teens 13 or older,3072
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",Special,PG-13 - Teens 13 or older,1995
411,Gun x Sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,PG-13 - Teens 13 or older,1894
412,Kore ga Watashi no Goshujinsama,"Comedy, Ecchi, Slice of Life",TV,R+ - Mild Nudity,1819
413,Hametsu no Mars,"Sci-Fi, Horror",OVA,R - 17+ (violence & profanity),2216
415,Tonari no Yamada-kun,"Slice of Life, Comedy",Movie,G - All Ages,2796
416,Kurenai no Buta,"Action, Military, Adventure, Comedy, Historical, Drama, Romance",Movie,G - All Ages,895
417,Ragnarök The Animation,"Action, Magic, Fantasy",TV,PG-13 - Teens 13 or older,2451
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy, Shounen",Movie,PG-13 - Teens 13 or older,3804
419,Samurai Deeper Kyou,"Adventure, Comedy, Historical, Supernatural, Samurai, Shounen",TV,PG-13 - Teens 13 or older,2275
420,Spriggan,"Adventure, Military, Sci-Fi, Shounen",Movie,R - 17+ (violence & profanity),3621
421,Stratos 4,"Comedy, Military, Sci-Fi, Shounen",TV,PG-13 - Teens 13 or older,4949
422,Stratos 4 OVA,"Comedy, Military, Sci-Fi, Shounen",OVA,PG-13 - Teens 13 or older,7867
423,Stratos 4 Advance,"Comedy, Military, Sci-Fi, Shounen",OVA,PG-13 - Teens 13 or older,7638
424,Dirty Pair,"Adventure, Comedy, Police, Sci-Fi",TV,PG-13 - Teens 13 or older,3515
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,"Comedy, Sports, Shounen Ai",OVA,PG-13 - Teens 13 or older,6058
426,Final Fantasy,"Action, Adventure, Comedy, Fantasy",OVA,PG-13 - Teens 13 or older,4352
427,Kaleido Star,"Comedy, Sports, Drama, Fantasy, Shoujo",TV,PG-13 - Teens 13 or older,1828
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,"Adventure, Comedy, Sports, Drama, Shoujo",OVA,PG - Children,4489
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",OVA,PG - Children,4475
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Military, Comedy, Historical, Drama, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,506
431,Howl no Ugoku Shiro,"Adventure, Drama, Fantasy, Romance",Movie,G - All Ages,98
432,Iria: Zeiram The Animation,"Action, Adventure, Space, Sci-Fi",OVA,R - 17+ (violence & profanity),3755
433,"Kumo no Mukou, Yakusoku no Basho","Drama, Military, Romance, Sci-Fi",Movie,PG-13 - Teens 13 or older,846
434,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,"Action, Adventure, Fantasy",OVA,R+ - Mild Nudity,6056
435,Magic Knight Rayearth,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,PG-13 - Teens 13 or older,2168
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,R+ - Mild Nudity,342
438,Phantom The Animation,"Action, Drama, Shounen",OVA,R - 17+ (violence & profanity),4501
439,RG Veda,"Adventure, Drama, Fantasy",OVA,PG-13 - Teens 13 or older,5643
440,Shoujo Kakumei Utena,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",TV,PG-13 - Teens 13 or older,948
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,"Dementia, Drama, Fantasy, Romance, Shoujo, Shoujo Ai",Movie,R+ - Mild Nudity,2584
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,"Adventure, Comedy, Historical, Supernatural, Drama, Shounen",Movie,PG-13 - Teens 13 or older,683
443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",OVA,R - 17+ (violence & profanity),2469
444,Maria-sama ga Miteru: Haru,"Drama, Romance, School, Shoujo, Shoujo Ai",TV,PG-13 - Teens 13 or older,3444
445,Tales of Eternia The Animation,"Adventure, Comedy, Romance, Fantasy",TV,PG-13 - Teens 13 or older,4145
446,Weiß Kreuz Glühen,"Action, Drama, Shounen",TV,R - 17+ (violence & profanity),5134
447,Weiß Kreuz,"Action, Drama, Shounen",TV,PG-13 - Teens 13 or older,3986
448,Tenjou Tenge: The Ultimate Fight,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",OVA,R - 17+ (violence & profanity),2624
449,InuYasha Movie 4: Guren no Houraijima,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,1743
450,InuYasha Movie 2: Kagami no Naka no Mugenjo,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,1602
451,InuYasha Movie 3: Tenka Hadou no Ken,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,1657
452,InuYasha Movie 1: Toki wo Koeru Omoi,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,1654
454,.hack//Gift,"Comedy, Fantasy, Game",OVA,R+ - Mild Nudity,3737
455,Fantastic Children,"Adventure, Fantasy, Mystery, Romance, Sci-Fi, Thriller",TV,PG-13 - Teens 13 or older,3138
456,Gokujou Seitokai,"Comedy, School, Slice of Life",TV,PG-13 - Teens 13 or older,3955
457,Mushishi,"Adventure, Slice of Life, Mystery, Historical, Supernatural, Fantasy, Seinen",TV,PG-13 - Teens 13 or older,167
458,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",OVA,R+ - Mild Nudity,5703
459,One Piece Movie 1,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,1629
460,One Piece Movie 2: Nejimaki-jima no Daibouken,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,1903
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,2017
462,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,1812
463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,2060
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,"Adventure, Comedy, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,1864
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,"Adventure, Comedy, Fantasy, Shounen",Movie,PG-13 - Teens 13 or older,2200
466,One Piece: Taose! Kaizoku Ganzack,"Action, Adventure, Fantasy, Comedy, Super Power, Shounen",OVA,PG - Children,3177
